time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2006-10-10 02:00:00-05:00,22.36,95.12,0.0,0.0,0.0,415.38,2.82,133.0,99644.0
2006-10-10 03:00:00-05:00,22.16,97.24,0.0,0.0,0.0,419.3,2.72,132.0,99628.0
2006-10-10 04:00:00-05:00,22.07,97.25,0.0,0.0,0.0,419.53,2.91,133.0,99605.0
2006-10-10 05:00:00-05:00,21.97,97.26,0.0,0.0,0.0,419.77,3.09,133.0,99582.0
2006-10-10 06:00:00-05:00,21.88,97.27,0.0,0.0,0.0,420.0,3.28,134.0,99559.0
2006-10-10 07:00:00-05:00,22.05,95.66,0.0,0.0,0.0,425.67,4.03,151.0,99501.0
2006-10-10 08:00:00-05:00,22.21,94.04,3.0,0.0,3.0,431.33,4.78,169.0,99442.0
2006-10-10 09:00:00-05:00,22.37,92.43,5.0,0.0,5.0,437.0,5.53,186.0,99383.0
2006-10-10 10:00:00-05:00,22.91,91.7,51.0,0.0,51.0,435.62,5.72,202.0,99360.0
2006-10-10 11:00:00-05:00,23.45,90.97,205.0,9.22,199.0,434.23,5.91,217.0,99337.0
2006-10-10 12:00:00-05:00,23.98,90.24,65.0,0.0,65.0,432.85,6.1,232.0,99314.0
2006-10-10 13:00:00-05:00,25.49,81.93,90.0,0.0,90.0,430.72,6.05,239.0,99239.0
2006-10-10 14:00:00-05:00,26.99,73.63,172.0,3.82,169.0,428.58,6.0,245.0,99164.0
2006-10-10 15:00:00-05:00,28.49,65.32,168.0,1.4,167.0,426.45,5.94,251.0,99089.0
2006-10-10 16:00:00-05:00,27.72,66.31,312.0,82.61,263.0,425.73,4.6,263.0,99082.0
2006-10-10 17:00:00-05:00,26.95,67.31,179.0,30.5,166.0,425.02,3.25,276.0,99076.0
2006-10-10 18:00:00-05:00,26.19,68.3,174.0,494.82,62.0,424.3,1.9,288.0,99069.0
2006-10-10 19:00:00-05:00,24.42,71.28,0.0,0.0,0.0,403.2,1.95,303.0,99128.0
2006-10-10 20:00:00-05:00,22.65,74.25,0.0,0.0,0.0,382.1,2.0,319.0,99187.0
2006-10-10 21:00:00-05:00,20.88,77.23,0.0,0.0,0.0,361.0,2.06,334.0,99246.0
2006-10-10 22:00:00-05:00,20.15,77.63,0.0,0.0,0.0,358.02,2.01,333.0,99275.0
2006-10-10 23:00:00-05:00,19.42,78.03,0.0,0.0,0.0,355.03,1.97,332.0,99305.0
2006-10-11 00:00:00-05:00,18.69,78.43,0.0,0.0,0.0,352.05,1.93,331.0,99334.0
2006-10-11 01:00:00-05:00,18.08,78.38,0.0,0.0,0.0,350.72,1.99,333.0,99311.0
2006-10-11 02:00:00-05:00,17.47,78.34,0.0,0.0,0.0,349.38,2.05,335.0,99288.0
2006-10-11 03:00:00-05:00,16.86,78.29,0.0,0.0,0.0,348.05,2.11,337.0,99265.0
2006-10-11 04:00:00-05:00,16.33,78.96,0.0,0.0,0.0,344.98,1.99,338.0,99262.0
2006-10-11 05:00:00-05:00,15.81,79.63,0.0,0.0,0.0,341.92,1.86,339.0,99259.0
2006-10-11 06:00:00-05:00,15.28,80.3,0.0,0.0,0.0,338.85,1.74,341.0,99256.0
2006-10-11 07:00:00-05:00,17.62,76.37,0.0,0.0,0.0,340.35,1.39,315.0,99285.0
2006-10-11 08:00:00-05:00,19.96,72.45,56.0,212.5,35.0,341.85,1.04,288.0,99314.0
2006-10-11 09:00:00-05:00,22.29,68.52,265.0,606.95,76.0,343.35,0.69,262.0,99344.0
2006-10-11 10:00:00-05:00,24.45,60.51,477.0,762.14,97.0,353.15,0.9,253.0,99327.0
2006-10-11 11:00:00-05:00,26.61,52.51,653.0,836.85,111.0,362.95,1.1,244.0,99311.0
2006-10-11 12:00:00-05:00,28.77,44.5,775.0,876.48,119.0,372.75,1.31,235.0,99295.0
2006-10-11 13:00:00-05:00,29.59,40.93,831.0,892.87,122.0,374.73,1.79,240.0,99220.0
2006-10-11 14:00:00-05:00,30.4,37.37,815.0,888.11,121.0,376.72,2.27,245.0,99144.0
2006-10-11 15:00:00-05:00,31.22,33.8,619.0,517.3,251.0,378.7,2.74,250.0,99069.0
2006-10-11 16:00:00-05:00,30.32,36.6,455.0,368.6,238.0,381.47,2.43,224.0,99040.0
2006-10-11 17:00:00-05:00,29.42,39.4,339.0,505.02,126.0,384.23,2.12,197.0,99010.0
2006-10-11 18:00:00-05:00,28.53,42.2,165.0,491.16,56.0,387.0,1.81,171.0,98981.0
2006-10-11 19:00:00-05:00,27.54,48.42,0.0,0.0,0.0,384.8,2.63,175.0,99001.0
2006-10-11 20:00:00-05:00,26.56,54.64,0.0,0.0,0.0,382.6,3.46,180.0,99020.0
2006-10-11 21:00:00-05:00,25.57,60.86,0.0,0.0,0.0,380.4,4.29,184.0,99040.0
2006-10-11 22:00:00-05:00,25.17,65.12,0.0,0.0,0.0,383.82,4.43,191.0,99043.0
2006-10-11 23:00:00-05:00,24.77,69.37,0.0,0.0,0.0,387.23,4.57,197.0,99046.0
2006-10-12 00:00:00-05:00,24.37,73.63,0.0,0.0,0.0,390.65,4.72,203.0,99050.0
2006-10-12 01:00:00-05:00,24.08,77.17,0.0,0.0,0.0,393.6,4.5,207.0,99037.0
2006-10-12 02:00:00-05:00,23.8,80.72,0.0,0.0,0.0,396.55,4.29,211.0,99023.0
2006-10-12 03:00:00-05:00,23.51,84.26,0.0,0.0,0.0,399.5,4.07,215.0,99010.0
2006-10-12 04:00:00-05:00,23.27,86.84,0.0,0.0,0.0,400.98,3.55,218.0,99010.0
2006-10-12 05:00:00-05:00,23.03,89.41,0.0,0.0,0.0,402.47,3.04,220.0,99010.0
2006-10-12 06:00:00-05:00,22.79,91.99,0.0,0.0,0.0,403.95,2.52,223.0,99010.0
2006-10-12 07:00:00-05:00,23.65,86.37,0.0,0.0,0.0,401.18,2.96,223.0,99069.0
2006-10-12 08:00:00-05:00,24.51,80.75,52.0,197.33,33.0,398.42,3.4,223.0,99128.0
2006-10-12 09:00:00-05:00,25.37,75.13,109.0,12.96,105.0,395.65,3.83,224.0,99187.0
2006-10-12 10:00:00-05:00,26.49,70.32,150.0,2.02,149.0,401.12,3.73,225.0,99151.0
2006-10-12 11:00:00-05:00,27.6,65.51,295.0,43.46,267.0,406.58,3.63,226.0,99115.0
2006-10-12 12:00:00-05:00,28.71,60.7,750.0,851.25,116.0,412.05,3.53,227.0,99079.0
2006-10-12 13:00:00-05:00,28.99,60.38,803.0,864.4,120.0,412.53,2.85,223.0,99027.0
2006-10-12 14:00:00-05:00,29.26,60.05,788.0,860.7,119.0,413.02,2.17,219.0,98974.0
2006-10-12 15:00:00-05:00,29.54,59.73,705.0,834.43,115.0,413.5,1.49,214.0,98922.0
2006-10-12 16:00:00-05:00,28.69,63.45,23.0,0.0,23.0,411.85,1.57,172.0,98938.0
2006-10-12 17:00:00-05:00,27.85,67.17,72.0,0.0,72.0,410.2,1.65,129.0,98955.0
2006-10-12 18:00:00-05:00,27.01,70.89,165.0,482.65,60.0,408.55,1.72,87.0,98971.0
2006-10-12 19:00:00-05:00,24.9,76.88,0.0,0.0,0.0,403.07,2.57,69.0,99069.0
2006-10-12 20:00:00-05:00,22.8,82.87,0.0,0.0,0.0,397.58,3.43,52.0,99167.0
2006-10-12 21:00:00-05:00,20.69,88.86,0.0,0.0,0.0,392.1,4.28,34.0,99265.0
2006-10-12 22:00:00-05:00,19.82,86.36,0.0,0.0,0.0,391.07,4.39,32.0,99318.0
2006-10-12 23:00:00-05:00,18.94,83.86,0.0,0.0,0.0,390.03,4.51,30.0,99370.0
2006-10-13 00:00:00-05:00,18.06,81.36,0.0,0.0,0.0,389.0,4.62,28.0,99422.0
2006-10-13 01:00:00-05:00,17.67,77.3,0.0,0.0,0.0,388.88,4.84,27.0,99445.0
2006-10-13 02:00:00-05:00,17.27,73.25,0.0,0.0,0.0,388.77,5.05,25.0,99468.0
2006-10-13 03:00:00-05:00,16.88,69.19,0.0,0.0,0.0,388.65,5.27,24.0,99491.0
2006-10-13 04:00:00-05:00,16.48,66.37,0.0,0.0,0.0,384.02,5.12,26.0,99507.0
2006-10-13 05:00:00-05:00,16.07,63.54,0.0,0.0,0.0,379.38,4.97,28.0,99524.0
2006-10-13 06:00:00-05:00,15.67,60.72,0.0,0.0,0.0,374.75,4.83,30.0,99540.0
2006-10-13 07:00:00-05:00,16.24,60.54,0.0,0.0,0.0,370.57,4.88,35.0,99605.0
2006-10-13 08:00:00-05:00,16.81,60.37,51.0,192.06,33.0,366.38,4.93,39.0,99671.0
2006-10-13 09:00:00-05:00,17.38,60.19,94.0,0.0,94.0,362.2,4.98,44.0,99736.0
2006-10-13 10:00:00-05:00,19.48,55.6,465.0,749.36,96.0,359.65,4.75,49.0,99720.0
2006-10-13 11:00:00-05:00,21.58,51.01,639.0,826.97,109.0,357.1,4.53,54.0,99703.0
2006-10-13 12:00:00-05:00,23.67,46.42,757.0,863.59,117.0,354.55,4.3,59.0,99687.0
2006-10-13 13:00:00-05:00,24.48,44.48,807.0,873.83,120.0,359.0,4.18,64.0,99602.0
2006-10-13 14:00:00-05:00,25.29,42.53,787.0,864.04,119.0,363.45,4.06,69.0,99517.0
2006-10-13 15:00:00-05:00,26.1,40.59,700.0,833.87,114.0,367.9,3.94,74.0,99432.0
2006-10-13 16:00:00-05:00,25.23,43.6,391.0,227.63,259.0,367.65,3.44,77.0,99432.0
2006-10-13 17:00:00-05:00,24.36,46.61,367.0,675.67,88.0,367.4,2.93,79.0,99432.0
2006-10-13 18:00:00-05:00,23.49,49.62,160.0,473.7,59.0,367.15,2.43,81.0,99432.0
2006-10-13 19:00:00-05:00,22.49,55.47,0.0,0.0,0.0,365.7,2.31,89.0,99468.0
2006-10-13 20:00:00-05:00,21.5,61.32,0.0,0.0,0.0,364.25,2.2,98.0,99504.0
2006-10-13 21:00:00-05:00,20.5,67.17,0.0,0.0,0.0,362.8,2.08,106.0,99540.0
2006-10-13 22:00:00-05:00,20.25,69.92,0.0,0.0,0.0,362.33,2.08,112.0,99546.0
2006-10-13 23:00:00-05:00,19.99,72.66,0.0,0.0,0.0,361.87,2.07,118.0,99553.0
2006-10-14 00:00:00-05:00,19.73,75.41,0.0,0.0,0.0,361.4,2.07,124.0,99559.0
2006-10-14 01:00:00-05:00,19.54,77.48,0.0,0.0,0.0,364.0,1.99,116.0,99569.0
2006-10-14 02:00:00-05:00,19.34,79.55,0.0,0.0,0.0,366.6,1.9,107.0,99579.0
2006-10-14 03:00:00-05:00,19.15,81.62,0.0,0.0,0.0,369.2,1.82,98.0,99589.0
2006-10-14 04:00:00-05:00,19.03,81.9,0.0,0.0,0.0,371.73,2.21,89.0,99602.0
2006-10-14 05:00:00-05:00,18.9,82.17,0.0,0.0,0.0,374.27,2.6,79.0,99615.0
2006-10-14 06:00:00-05:00,18.78,82.45,0.0,0.0,0.0,376.8,2.99,69.0,99628.0
2006-10-14 07:00:00-05:00,19.56,77.09,0.0,0.0,0.0,379.23,3.11,69.0,99680.0
2006-10-14 08:00:00-05:00,20.33,71.72,15.0,0.0,15.0,381.67,3.23,70.0,99733.0
2006-10-14 09:00:00-05:00,21.1,66.36,80.0,0.0,80.0,384.1,3.35,70.0,99785.0
2006-10-14 10:00:00-05:00,22.31,62.46,183.0,18.39,174.0,390.72,3.42,75.0,99756.0
2006-10-14 11:00:00-05:00,23.52,58.56,338.0,78.44,288.0,397.33,3.49,80.0,99726.0
2006-10-14 12:00:00-05:00,24.72,54.66,426.0,100.36,352.0,403.95,3.56,85.0,99697.0
2006-10-14 13:00:00-05:00,25.17,54.11,550.0,208.38,387.0,408.72,3.7,88.0,99609.0
2006-10-14 14:00:00-05:00,25.61,53.56,364.0,44.22,330.0,413.48,3.83,92.0,99520.0
2006-10-14 15:00:00-05:00,26.05,53.01,271.0,20.04,257.0,418.25,3.97,96.0,99432.0
2006-10-14 16:00:00-05:00,25.48,55.72,137.0,0.0,137.0,418.83,3.82,96.0,99422.0
2006-10-14 17:00:00-05:00,24.92,58.44,114.0,0.0,114.0,419.42,3.66,96.0,99412.0
2006-10-14 18:00:00-05:00,24.36,61.15,60.0,0.0,60.0,420.0,3.5,96.0,99403.0
2006-10-14 19:00:00-05:00,23.89,64.18,0.0,0.0,0.0,418.3,3.82,98.0,99412.0
2006-10-14 20:00:00-05:00,23.43,67.2,0.0,0.0,0.0,416.6,4.13,101.0,99422.0
2006-10-14 21:00:00-05:00,22.96,70.23,0.0,0.0,0.0,414.9,4.44,104.0,99432.0
2006-10-14 22:00:00-05:00,22.4,73.63,0.0,0.0,0.0,412.6,4.53,107.0,99406.0
2006-10-14 23:00:00-05:00,21.84,77.03,0.0,0.0,0.0,410.3,4.62,110.0,99380.0
2006-10-15 00:00:00-05:00,21.28,80.43,0.0,0.0,0.0,408.0,4.7,113.0,99354.0
2006-10-15 01:00:00-05:00,21.14,82.22,0.0,0.0,0.0,408.7,4.69,116.0,99291.0
2006-10-15 02:00:00-05:00,21.01,84.02,0.0,0.0,0.0,409.4,4.67,119.0,99229.0
2006-10-15 03:00:00-05:00,20.87,85.81,0.0,0.0,0.0,410.1,4.65,122.0,99167.0
2006-10-15 04:00:00-05:00,21.01,87.03,0.0,0.0,0.0,411.05,4.84,124.0,99115.0
2006-10-15 05:00:00-05:00,21.15,88.24,0.0,0.0,0.0,412.0,5.03,125.0,99063.0
2006-10-15 06:00:00-05:00,21.29,89.46,0.0,0.0,0.0,412.95,5.23,127.0,99010.0
2006-10-15 07:00:00-05:00,21.81,88.47,0.0,0.0,0.0,413.02,5.58,132.0,98984.0
2006-10-15 08:00:00-05:00,22.32,87.47,44.0,214.67,25.0,413.08,5.94,137.0,98958.0
2006-10-15 09:00:00-05:00,22.83,86.48,236.0,549.9,71.0,413.15,6.29,142.0,98932.0
2006-10-15 10:00:00-05:00,23.02,87.45,60.0,0.0,60.0,417.97,6.22,144.0,98886.0
2006-10-15 11:00:00-05:00,23.2,88.41,184.0,6.31,180.0,422.78,6.15,145.0,98840.0
2006-10-15 12:00:00-05:00,23.38,89.38,128.0,0.0,128.0,427.6,6.08,146.0,98795.0
2006-10-15 13:00:00-05:00,23.46,91.03,220.0,8.99,213.0,431.5,5.69,143.0,98680.0
2006-10-15 14:00:00-05:00,23.53,92.69,204.0,7.85,198.0,435.4,5.29,139.0,98566.0
2006-10-15 15:00:00-05:00,23.6,94.34,671.0,806.76,111.0,439.3,4.9,136.0,98451.0
2006-10-15 16:00:00-05:00,23.55,93.7,189.0,5.25,186.0,439.9,5.05,142.0,98422.0
2006-10-15 17:00:00-05:00,23.5,93.06,347.0,645.7,86.0,440.5,5.21,149.0,98393.0
2006-10-15 18:00:00-05:00,23.46,92.42,5.0,0.0,5.0,441.1,5.37,156.0,98363.0
2006-10-15 19:00:00-05:00,23.56,93.31,0.0,0.0,0.0,437.7,5.25,159.0,98337.0
2006-10-15 20:00:00-05:00,23.66,94.21,0.0,0.0,0.0,434.3,5.13,163.0,98311.0
2006-10-15 21:00:00-05:00,23.76,95.1,0.0,0.0,0.0,430.9,5.01,167.0,98285.0
2006-10-15 22:00:00-05:00,23.46,94.61,0.0,0.0,0.0,431.33,4.84,172.0,98278.0
2006-10-15 23:00:00-05:00,23.16,94.12,0.0,0.0,0.0,431.77,4.68,177.0,98272.0
2006-10-16 00:00:00-05:00,22.86,93.63,0.0,0.0,0.0,432.2,4.51,182.0,98265.0
2006-10-16 01:00:00-05:00,22.9,92.82,0.0,0.0,0.0,434.0,4.31,181.0,98223.0
2006-10-16 02:00:00-05:00,22.95,92.0,0.0,0.0,0.0,435.8,4.11,179.0,98180.0
2006-10-16 03:00:00-05:00,22.99,91.19,0.0,0.0,0.0,437.6,3.9,178.0,98138.0
2006-10-16 04:00:00-05:00,23.19,91.81,0.0,0.0,0.0,439.13,4.53,176.0,98095.0
2006-10-16 05:00:00-05:00,23.39,92.42,0.0,0.0,0.0,440.67,5.16,174.0,98053.0
2006-10-16 06:00:00-05:00,23.59,93.04,0.0,0.0,0.0,442.2,5.79,172.0,98010.0
2006-10-16 07:00:00-05:00,23.18,91.81,0.0,0.0,0.0,439.05,5.31,189.0,98053.0
2006-10-16 08:00:00-05:00,22.77,90.59,1.0,0.0,1.0,435.9,4.83,205.0,98095.0
2006-10-16 09:00:00-05:00,22.35,89.36,9.0,0.0,9.0,432.75,4.34,221.0,98138.0
2006-10-16 10:00:00-05:00,22.58,88.33,18.0,0.0,18.0,434.33,4.32,228.0,98144.0
2006-10-16 11:00:00-05:00,22.8,87.29,382.0,134.81,297.0,435.92,4.29,234.0,98151.0
2006-10-16 12:00:00-05:00,23.02,86.26,237.0,12.33,228.0,437.5,4.26,241.0,98157.0
2006-10-16 13:00:00-05:00,24.07,83.94,502.0,151.12,385.0,438.55,4.34,244.0,98121.0
2006-10-16 14:00:00-05:00,25.12,81.61,614.0,356.3,343.0,439.6,4.41,247.0,98085.0
2006-10-16 15:00:00-05:00,26.17,79.29,474.0,227.59,317.0,440.65,4.48,250.0,98049.0
2006-10-16 16:00:00-05:00,25.67,78.14,534.0,762.15,102.0,434.78,3.73,254.0,98066.0
2006-10-16 17:00:00-05:00,25.17,76.99,351.0,662.65,86.0,428.92,2.97,259.0,98082.0
2006-10-16 18:00:00-05:00,24.68,75.84,47.0,0.0,47.0,423.05,2.22,264.0,98098.0
2006-10-16 19:00:00-05:00,23.34,79.18,0.0,0.0,0.0,407.0,1.7,216.0,98183.0
2006-10-16 20:00:00-05:00,22.01,82.52,0.0,0.0,0.0,390.95,1.17,168.0,98268.0
2006-10-16 21:00:00-05:00,20.68,85.86,0.0,0.0,0.0,374.9,0.65,120.0,98353.0
2006-10-16 22:00:00-05:00,20.23,87.27,0.0,0.0,0.0,372.27,1.0,134.0,98380.0
2006-10-16 23:00:00-05:00,19.78,88.69,0.0,0.0,0.0,369.63,1.36,148.0,98406.0
2006-10-17 00:00:00-05:00,19.33,90.1,0.0,0.0,0.0,367.0,1.71,162.0,98432.0
2006-10-17 01:00:00-05:00,18.94,88.13,0.0,0.0,0.0,365.02,1.78,173.0,98448.0
2006-10-17 02:00:00-05:00,18.55,86.17,0.0,0.0,0.0,363.03,1.86,185.0,98464.0
2006-10-17 03:00:00-05:00,18.16,84.2,0.0,0.0,0.0,361.05,1.93,196.0,98481.0
2006-10-17 04:00:00-05:00,17.84,81.48,0.0,0.0,0.0,359.0,1.93,207.0,98514.0
2006-10-17 05:00:00-05:00,17.51,78.76,0.0,0.0,0.0,356.95,1.93,218.0,98546.0
2006-10-17 06:00:00-05:00,17.19,76.04,0.0,0.0,0.0,354.9,1.93,229.0,98579.0
2006-10-17 07:00:00-05:00,19.23,73.43,0.0,0.0,0.0,354.92,2.69,221.0,98641.0
2006-10-17 08:00:00-05:00,21.27,70.83,45.0,228.39,26.0,354.93,3.45,213.0,98703.0
2006-10-17 09:00:00-05:00,23.31,68.22,248.0,594.85,73.0,354.95,4.21,205.0,98765.0
2006-10-17 10:00:00-05:00,25.35,61.6,457.0,754.69,95.0,361.97,4.46,205.0,98768.0
2006-10-17 11:00:00-05:00,27.39,54.99,630.0,832.56,108.0,368.98,4.71,206.0,98772.0
2006-10-17 12:00:00-05:00,29.42,48.37,749.0,871.8,116.0,376.0,4.97,207.0,98775.0
2006-10-17 13:00:00-05:00,29.98,45.97,801.0,885.45,119.0,380.62,4.86,207.0,98719.0
2006-10-17 14:00:00-05:00,30.53,43.56,783.0,877.84,119.0,385.23,4.74,208.0,98664.0
2006-10-17 15:00:00-05:00,31.09,41.16,696.0,850.41,113.0,389.85,4.63,208.0,98608.0
2006-10-17 16:00:00-05:00,29.62,45.99,549.0,791.1,104.0,391.43,3.89,197.0,98618.0
2006-10-17 17:00:00-05:00,28.16,50.83,358.0,684.95,87.0,393.02,3.14,186.0,98628.0
2006-10-17 18:00:00-05:00,26.7,55.66,150.0,478.74,56.0,394.6,2.39,175.0,98638.0
2006-10-17 19:00:00-05:00,25.88,59.74,0.0,0.0,0.0,387.77,2.56,174.0,98674.0
2006-10-17 20:00:00-05:00,25.07,63.83,0.0,0.0,0.0,380.93,2.73,173.0,98710.0
2006-10-17 21:00:00-05:00,24.26,67.91,0.0,0.0,0.0,374.1,2.9,173.0,98746.0
2006-10-17 22:00:00-05:00,23.71,73.07,0.0,0.0,0.0,372.27,2.79,175.0,98765.0
2006-10-17 23:00:00-05:00,23.16,78.23,0.0,0.0,0.0,370.43,2.69,177.0,98785.0
2006-10-18 00:00:00-05:00,22.6,83.39,0.0,0.0,0.0,368.6,2.58,179.0,98804.0
2006-10-18 01:00:00-05:00,22.17,85.76,0.0,0.0,0.0,371.02,2.34,181.0,98827.0
2006-10-18 02:00:00-05:00,21.75,88.12,0.0,0.0,0.0,373.43,2.09,182.0,98850.0
2006-10-18 03:00:00-05:00,21.32,90.49,0.0,0.0,0.0,375.85,1.85,183.0,98873.0
2006-10-18 04:00:00-05:00,21.07,91.34,0.0,0.0,0.0,384.85,1.79,179.0,98896.0
2006-10-18 05:00:00-05:00,20.81,92.19,0.0,0.0,0.0,393.85,1.74,175.0,98919.0
2006-10-18 06:00:00-05:00,20.56,93.04,0.0,0.0,0.0,402.85,1.68,171.0,98942.0
2006-10-18 07:00:00-05:00,21.98,89.07,0.0,0.0,0.0,406.08,1.97,169.0,98984.0
2006-10-18 08:00:00-05:00,23.39,85.09,40.0,198.78,24.0,409.32,2.26,168.0,99027.0
2006-10-18 09:00:00-05:00,24.8,81.12,149.0,120.19,114.0,412.55,2.55,166.0,99069.0
2006-10-18 10:00:00-05:00,26.29,74.69,278.0,146.93,208.0,418.67,2.79,163.0,99040.0
2006-10-18 11:00:00-05:00,27.78,68.27,412.0,192.48,292.0,424.78,3.02,159.0,99010.0
2006-10-18 12:00:00-05:00,29.27,61.84,516.0,254.75,332.0,430.9,3.26,156.0,98981.0
2006-10-18 13:00:00-05:00,29.04,64.37,555.0,234.92,375.0,432.43,3.43,156.0,98902.0
2006-10-18 14:00:00-05:00,28.8,66.9,601.0,346.97,340.0,433.97,3.61,156.0,98824.0
2006-10-18 15:00:00-05:00,28.57,69.43,320.0,44.03,290.0,435.5,3.79,157.0,98746.0
2006-10-18 16:00:00-05:00,27.21,76.51,387.0,256.17,244.0,433.63,3.43,160.0,98755.0
2006-10-18 17:00:00-05:00,25.85,83.6,337.0,646.35,84.0,431.77,3.06,163.0,98765.0
2006-10-18 18:00:00-05:00,24.5,90.68,111.0,228.86,67.0,429.9,2.69,166.0,98775.0
2006-10-18 19:00:00-05:00,24.03,91.45,0.0,0.0,0.0,428.95,2.16,187.0,98824.0
2006-10-18 20:00:00-05:00,23.57,92.22,0.0,0.0,0.0,428.0,1.63,207.0,98873.0
2006-10-18 21:00:00-05:00,23.11,92.99,0.0,0.0,0.0,427.05,1.1,228.0,98922.0
2006-10-18 22:00:00-05:00,21.51,88.88,0.0,0.0,0.0,424.0,2.43,258.0,98961.0
2006-10-18 23:00:00-05:00,19.91,84.76,0.0,0.0,0.0,420.95,3.75,288.0,99001.0
2006-10-19 00:00:00-05:00,18.31,80.65,0.0,0.0,0.0,417.9,5.08,319.0,99040.0
2006-10-19 01:00:00-05:00,16.7,81.28,0.0,0.0,0.0,419.08,5.95,327.0,99102.0
2006-10-19 02:00:00-05:00,15.1,81.91,0.0,0.0,0.0,420.27,6.83,336.0,99164.0
2006-10-19 03:00:00-05:00,13.49,82.54,0.0,0.0,0.0,421.45,7.71,344.0,99226.0
2006-10-19 04:00:00-05:00,13.16,82.5,0.0,0.0,0.0,415.35,7.63,348.0,99269.0
2006-10-19 05:00:00-05:00,12.84,82.47,0.0,0.0,0.0,409.25,7.54,351.0,99311.0
2006-10-19 06:00:00-05:00,12.51,82.43,0.0,0.0,0.0,403.15,7.46,355.0,99354.0
2006-10-19 07:00:00-05:00,12.91,75.88,0.0,0.0,0.0,391.23,7.72,352.0,99468.0
2006-10-19 08:00:00-05:00,13.3,69.32,39.0,205.75,23.0,379.32,7.98,350.0,99582.0
2006-10-19 09:00:00-05:00,13.69,62.77,235.0,569.03,71.0,367.4,8.23,347.0,99697.0
2006-10-19 10:00:00-05:00,15.25,56.68,297.0,188.12,208.0,368.1,7.92,349.0,99690.0
2006-10-19 11:00:00-05:00,16.81,50.58,413.0,200.05,289.0,368.8,7.61,351.0,99684.0
2006-10-19 12:00:00-05:00,18.37,44.49,732.0,858.8,115.0,369.5,7.3,353.0,99677.0
2006-10-19 13:00:00-05:00,19.07,43.01,787.0,876.44,119.0,365.83,7.16,354.0,99612.0
2006-10-19 14:00:00-05:00,19.76,41.53,773.0,875.61,118.0,362.17,7.03,355.0,99546.0
2006-10-19 15:00:00-05:00,20.46,40.05,691.0,853.72,113.0,358.5,6.9,356.0,99481.0
2006-10-19 16:00:00-05:00,19.55,41.49,549.0,803.29,104.0,349.22,6.18,358.0,99497.0
2006-10-19 17:00:00-05:00,18.64,42.93,359.0,702.39,87.0,339.93,5.46,0.0,99514.0
2006-10-19 18:00:00-05:00,17.73,44.37,149.0,499.39,55.0,330.65,4.74,3.0,99530.0
2006-10-19 19:00:00-05:00,16.79,46.89,0.0,0.0,0.0,326.45,4.19,9.0,99586.0
2006-10-19 20:00:00-05:00,15.86,49.4,0.0,0.0,0.0,322.25,3.63,14.0,99641.0
2006-10-19 21:00:00-05:00,14.93,51.92,0.0,0.0,0.0,318.05,3.08,20.0,99697.0
2006-10-19 22:00:00-05:00,14.08,54.22,0.0,0.0,0.0,315.1,2.82,19.0,99716.0
2006-10-19 23:00:00-05:00,13.23,56.51,0.0,0.0,0.0,312.15,2.56,17.0,99736.0
2006-10-20 00:00:00-05:00,12.38,58.81,0.0,0.0,0.0,309.2,2.3,16.0,99756.0
2006-10-20 01:00:00-05:00,11.95,60.4,0.0,0.0,0.0,306.72,2.29,14.0,99733.0
2006-10-20 02:00:00-05:00,11.53,61.98,0.0,0.0,0.0,304.23,2.27,12.0,99710.0
2006-10-20 03:00:00-05:00,11.1,63.57,0.0,0.0,0.0,301.75,2.25,9.0,99687.0
2006-10-20 04:00:00-05:00,10.83,64.41,0.0,0.0,0.0,303.53,2.22,11.0,99677.0
2006-10-20 05:00:00-05:00,10.55,65.24,0.0,0.0,0.0,305.32,2.19,13.0,99667.0
2006-10-20 06:00:00-05:00,10.28,66.08,0.0,0.0,0.0,307.1,2.17,14.0,99658.0
2006-10-20 07:00:00-05:00,11.64,62.83,0.0,0.0,0.0,306.02,2.31,24.0,99693.0
2006-10-20 08:00:00-05:00,13.0,59.58,40.0,199.97,25.0,304.93,2.45,33.0,99729.0
2006-10-20 09:00:00-05:00,14.36,56.33,244.0,578.59,79.0,303.85,2.59,43.0,99765.0
2006-10-20 10:00:00-05:00,16.28,51.1,455.0,747.15,104.0,308.95,2.17,55.0,99707.0
2006-10-20 11:00:00-05:00,18.2,45.88,630.0,829.2,119.0,314.05,1.76,68.0,99648.0
2006-10-20 12:00:00-05:00,20.12,40.65,749.0,869.01,128.0,319.15,1.34,80.0,99589.0
2006-10-20 13:00:00-05:00,20.93,39.93,800.0,881.11,132.0,326.03,1.4,100.0,99478.0
2006-10-20 14:00:00-05:00,21.74,39.22,780.0,872.46,131.0,332.92,1.47,121.0,99367.0
2006-10-20 15:00:00-05:00,22.55,38.5,692.0,842.75,125.0,339.8,1.53,141.0,99256.0
2006-10-20 16:00:00-05:00,21.49,42.19,543.0,780.35,114.0,339.78,1.68,140.0,99210.0
2006-10-20 17:00:00-05:00,20.44,45.88,350.0,665.59,95.0,339.77,1.83,138.0,99164.0
2006-10-20 18:00:00-05:00,19.39,49.57,141.0,445.04,59.0,339.75,1.97,136.0,99118.0
2006-10-20 19:00:00-05:00,18.76,52.19,0.0,0.0,0.0,337.48,2.31,145.0,99125.0
